REG_CITY_NOT_LIVE_CITY,CLOSED_DAYS_CREDIT_ENDDATE_MEAN,PREV_CODE_REJECT_REASON_HC_MEAN,ORGANIZATION_TYPE_Self_employed,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,FLOORSMAX_AVG,APPROVED_RATE_DOWN_PAYMENT_MAX,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,PREV_AMT_APPLICATION_MIN,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,PREV_AMT_GOODS_PRICE_MIN,BURO_CREDIT_TYPE_Mortgage_MEAN,PREV_PRODUCT_COMBINATION_Card_Street_MEAN,NAME_CONTRACT_TYPE_Revolving_loans,PREV_NAME_PORTFOLIO_POS_MEAN,BURO_DAYS_CREDIT_VAR,AMT_REQ_CREDIT_BUREAU_QRT,OBS_30_CNT_SOCIAL_CIRCLE,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,APPROVED_APP_CREDIT_PERC_MAX,APPROVED_HOUR_APPR_PROCESS_START_MAX,INSTAL_PAYMENT_DIFF_MAX,PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,DEF_30_CNT_SOCIAL_CIRCLE,PREV_DAYS_DECISION_MEAN,CLOSED_DAYS_CREDIT_VAR,PREV_CNT_PAYMENT_SUM,POS_NAME_CONTRACT_STATUS_Active_MEAN,PREV_NAME_YIELD_GROUP_XNA_MEAN,PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,TOTALAREA_MODE,INCOME_PER_PERSON,PREV_NAME_YIELD_GROUP_low_action_MEAN,FLAG_DOCUMENT_3,BURO_DAYS_CREDIT_UPDATE_MEAN,PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,INSTAL_DPD_MAX,BURO_MONTHS_BALANCE_SIZE_SUM,FLAG_OWN_CAR,BURO_DAYS_CREDIT_ENDDATE_MIN,YEARS_BEGINEXPLUATATION_MEDI,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_ENDDATE_MEAN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,NAME_FAMILY_STATUS_Married,REGION_RATING_CLIENT_W_CITY,INSTAL_PAYMENT_PERC_MEAN,INSTAL_DBD_MEAN,ACTIVE_DAYS_CREDIT_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_DBD_MAX,PREV_NAME_CONTRACT_STATUS_Approved_MEAN,PREV_NAME_YIELD_GROUP_high_MEAN,ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,PREV_APP_CREDIT_PERC_VAR,PREV_AMT_ANNUITY_MIN,BURO_CREDIT_ACTIVE_Closed_MEAN,INSTAL_DBD_SUM,INSTAL_DAYS_ENTRY_PAYMENT_SUM,ACTIVE_AMT_CREDIT_SUM_MEAN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,DAYS_LAST_PHONE_CHANGE,PREV_DAYS_DECISION_MAX,INSTAL_PAYMENT_DIFF_MEAN,DAYS_REGISTRATION,REGION_POPULATION_RELATIVE,APPROVED_AMT_DOWN_PAYMENT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,INCOME_CREDIT_PERC,APPROVED_AMT_ANNUITY_MEAN,PREV_APP_CREDIT_PERC_MIN,INSTAL_AMT_PAYMENT_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,NAME_EDUCATION_TYPE_Higher_education,PREV_DAYS_DECISION_MIN,CLOSED_AMT_CREDIT_SUM_MAX,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_TYPE_Microloan_MEAN,POS_MONTHS_BALANCE_SIZE,APPROVED_CNT_PAYMENT_SUM,POS_SK_DPD_DEF_MAX,PREV_APP_CREDIT_PERC_MEAN,CLOSED_DAYS_CREDIT_MAX,INSTAL_AMT_PAYMENT_MIN,AMT_GOODS_PRICE,CODE_GENDER,ANNUITY_INCOME_PERC,DAYS_ID_PUBLISH,INSTAL_DPD_MEAN,ACTIVE_DAYS_CREDIT_ENDDATE_MAX,INSTAL_AMT_PAYMENT_SUM,DAYS_EMPLOYED,INSTAL_AMT_INSTALMENT_MAX,PREV_CNT_PAYMENT_MEAN,AMT_ANNUITY,DAYS_BIRTH,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_2
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0989,37500.0,,1,,,,,0,,0.9826,,,,1,2,,,,,,,,,,,,,,,,-1019.0,,,-8897.0,0.0196889999999999,,,0.38476929233231755,,,,,1,,,,,,,,,,,472500.0,1,0.11068,-1022,,,,-1765.0,,,24903.0,-17811,0.04258626527534091,0.3506958432829587,0.6391988335443712
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,83250.0,,1,,,,,1,,,,,,1,3,,,,,,,,,,,,,,,,-1623.0,,,-2388.0,0.018209,,,0.2807709819395963,,,,,0,,,,,,,,,,,495000.0,1,0.11567567567567567,-4430,,,,-2337.0,,,19260.0,-15600,0.032478373045985734,0.520897599048938,0.5222756615657531
0,,,0,,0.3333,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1383,202500.0,,1,,,,,0,,0.9806,,,,0,1,,,,,,,,,,,,,,,,-267.0,,,-5371.0,0.04622,,,0.2663683341324383,,,,,0,,,,,,,,,,,679500.0,1,0.15968888888888888,-4433,,,,-14460.0,,,32337.0,-21940,0.042536063312793373,,0.7568209462293025
0,,,0,,,,,,,,,,0,,,1.0,2.0,,,,,,,0.0,,,,,,,,78750.0,,0,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-280.0,,,-4256.0,0.030755,,,0.3073491574242384,,,,,0,,,,,,,,,,,463500.0,0,0.23757142857142857,-4261,,,,,,,37417.5,-20864,0.07301737839950122,0.2896112383820055,0.7414045405204006
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,76500.0,,1,,,,,0,,,,,,0,3,,,,,,,,,,,,,,,,-288.0,,,-5437.0,0.018209,,,0.24355300859598855,,,,,0,,,,,,,,,,,225000.0,1,0.22441176470588237,-341,,,,-1436.0,,,17167.5,-16785,0.05465616045845272,0.1446481462546413,0.0511432767870244
0,,,0,,,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,,56250.0,,1,,,,,0,,,,,,1,3,,,,,,,,,,,,,,,,-377.0,,,-8291.0,0.006852,,,0.13912075681691707,,,,,0,,,,,,,,,,,675000.0,0,0.23304,-4540,,,,,,,26217.0,-21107,0.032420701168614355,,0.2204807119094553
0,,,0,,0.0417,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0151,123750.0,,1,,,,,0,,0.9737,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-1134.0,0.01885,,,0.85677789201483,,,,,0,,,,,,,,,,,238500.0,1,0.06569090909090909,-3975,,,,,,,16258.5,-22830,0.056282518615446926,0.7490217048463391,0.5459360465406932
0,,,0,,0.4167,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1949,56250.0,,0,,,,,0,,0.9985,,,,1,3,,,,,,,,,,,,,,,,-593.0,,,-595.0,0.020246,,,0.07576813737672523,,,,,0,,,,,,,,,,,1386000.0,1,0.54584,-4690,,,,,,,61407.0,-21562,0.041357280105711706,0.7826078370261895,0.2117207780198942
1,,,0,,,,,,,,,,1,,,,5.0,,,,,,,0.0,,,,,,,,67500.0,,0,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-6.0,,,-7799.0,0.026392,,,0.375,,,,,0,,,,,,,,,,,180000.0,1,0.13333333333333333,-470,,,,-108.0,,,9000.0,-7800,0.05,,0.4094203965128226
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,101250.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-612.0,,,-1141.0,0.035792,,,0.16015146769922842,,,,,0,,,,,,,,,,,990000.0,1,0.1832,-1204,,,,-710.0,,,37098.0,-17641,0.029339748882498646,0.1575949986663102,0.4199078718193416
0,,0.0,0,1.0,0.1667,0.0,0.0,132300.0,,132300.0,,0.0,0,1.0,,2.0,0.0,0.0,0.0,0.904476234425473,12.0,,0.0,0.0,-110.0,,12.0,,0.0,0.0,0.0417,73125.0,0.0,0,,0.0,,,1,,0.9796,,,,1,3,,,,,,1.0,0.0,,,14871.825,,,,,,-757.0,-110.0,,-395.0,0.003069,0.0,,0.2669240087879597,14871.825,0.904476234425473,,,0,-110.0,,0.0,,,12.0,,0.904476234425473,,,1008000.0,0,0.1490153846153846,-4249,,,,-1559.0,,12.0,43587.0,-13299,0.039775783832618115,0.5513812618027899,0.514818296761671
0,,,0,,,,,,,,,,0,,,0.0,4.0,,,,,,,0.0,,,,,,,,45000.0,,1,,,,,0,,,,,,1,3,,,,,,,,,,,,,,,,-375.0,,,-3917.0,0.018209,,,0.4,,,,,0,,,,,,,,,,,225000.0,1,0.0957,-3932,,,,,,,8613.0,-20861,0.03828,0.4329616670974407,0.4820999865903052
0,,,0,,,,,,,,,,0,,,,1.0,,,,,,,0.0,,,,,,,,103500.0,,0,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,0.0,,,-4595.0,0.01885,,,0.15456989247311828,,,,,0,,,,,,,,,,,598500.0,1,0.2753478260869565,-4595,,,,,,,28498.5,-21878,0.04256048387096774,,0.3754269977904542
0,,,0,,,,,,,,,,0,,,0.0,7.0,,,,,,,0.0,,,,,,,,67500.0,,0,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-754.0,,,-8867.0,0.025164,,,0.5179558011049724,,,,,0,,,,,,,,,,,225000.0,1,0.15036666666666668,-4655,,,,,,,20299.5,-21170,0.07788328729281768,0.6446794549585961,0.4934638487523909
0,,,0,,0.125,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.02,45000.0,,0,,,,,0,,0.9737,,,,1,2,,,,,,,,,,,,,,,,-320.0,,,-118.0,0.010643,,,0.23589356482355162,,,,,1,,,,,,,,,,,315000.0,1,0.24335,-354,,,,-3753.0,,,21901.5,-16799,0.057404698999811286,,0.7023349044163559
0,,,0,,0.1667,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,0.0727,135000.0,,0,,,,,1,,0.9762,,,,0,2,,,,,,,,,,,,,,,,-3262.0,,,-8741.0,0.008019,,,0.24793798244599086,,,,,1,,,,,,,,,,,454500.0,1,0.13106666666666666,-54,,,,-1222.0,,,17694.0,-12642,0.03249640489925453,,0.5607544945947024
0,,,0,,,,,,,,,,0,,,0.0,4.0,,,,,,,0.0,,,,,,,,191250.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-2701.0,0.0072739999999999,,,0.5064950542247646,,,,,1,,,,,,,,,,,675000.0,1,0.08730588235294118,-1471,,,,-4601.0,,,33394.5,-18011,0.04421999761649386,0.1082263226697141,0.5873699392779768
0,,,0,,,,,,,,,,0,,,0.0,1.0,,,,,0.0,,0.0,,,,,,,,72000.0,,1,,,0.0,,0,,,,,,1,2,1.0,10.0,,0.0,10.0,,,,,,,10.0,-420.0,,,-590.0,,0.0,-3221.0,0.030755,,,0.2831883467995292,,,23567.85,,0,,,,,,,,,,23567.85,454500.0,1,0.1409375,-4416,0.0,,23567.85,,23567.85,,20295.0,-23141,0.03991185762705864,0.8347841592331774,0.6275048789276079
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,45000.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-130.0,,,-5606.0,0.030755,,,0.5300353356890459,,,,,1,,,,,,,,,,,225000.0,1,0.1083,-2507,,,,-334.0,,,14620.5,-18944,0.05740282685512368,0.41534714488434,0.7197456086790169
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0679,30000.0,,1,,,,,0,,0.9871,,,,0,2,,,,,,,,,,,,,,,,-983.0,,,-4772.0,0.022625,,,0.2857142857142857,,,,,0,,,,,,,,,,,315000.0,1,0.18325,-2884,,,,-1526.0,,,16492.5,-10887,0.05235714285714286,0.248535557339522,0.2652307696246503
0,,,0,,0.375,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1639999999999999,41625.0,,0,,,,,0,,0.9876,,,,1,3,,,,,,,,,,,,,,,,-795.0,,,-9012.0,0.006296,,,0.34709193245778613,,,,,0,,,,,,,,,,,225000.0,1,0.2864864864864865,-3684,,,,,,,23850.0,-24827,0.09943714821763602,0.6690566947824041,0.6243047373592765
0,,,0,,0.0417,,,,,,,,0,,,1.0,1.0,,,,,,,1.0,,,,,,,0.0087,94500.0,,1,,,,,0,,0.9831,,,,0,2,,,,,,,,,,,,,,,,-1215.0,,,-948.0,0.006629,,,0.7,,,,,0,,,,,,,,,,,270000.0,0,0.06947619047619048,-4459,,,,-1281.0,,,13131.0,-14849,0.048633333333333334,0.7001838506835805,0.6667000403244485
0,,,0,,0.3333,,,,,,,,1,,,0.0,0.0,,,,,,,0.0,,,,,,,0.3307,157500.0,,0,,,,,1,,0.9846,,,,1,2,,,,,,,,,,,,,,,,-1436.0,,,-9997.0,0.026392,,,1.1666666666666667,,,,,0,,,,,,,,,,,270000.0,0,0.04285714285714286,-1905,,,,-2013.0,,,13500.0,-15918,0.05,0.3859146722745145,0.275824037655571
0,,,0,,0.3333,,,,,,,,0,,,3.0,1.0,,,,,,,0.0,,,,,,,0.1489,63000.0,,1,,,,,0,,0.9831,,,,1,2,,,,,,,,,,,,,,,,-18.0,,,-197.0,0.02461,,,0.15581524763494714,,,,,0,,,,,,,,,,,675000.0,1,0.18867857142857142,-657,,,,-9889.0,,,23773.5,-17113,0.02939899833055092,0.524496446363472,0.7079815161692347
0,,,0,,0.375,,,,,,,,0,,,0.0,0.0,,,,,0.0,,0.0,,,,,,,0.109,90000.0,,1,,,0.0,,0,,0.999,,,,1,2,1.0,0.0,,0.0,0.0,,,,,,,0.0,-484.0,,,-1139.0,,0.0,-34.0,0.018801,,,0.20911205792404006,,,1272.465,,0,,,,,,,,,,1272.465,756000.0,1,0.2026,-3681,0.0,,1272.465,,1272.465,,36468.0,-20320,0.042366102935410516,0.7209441499436497,0.4831265198162753
0,,,1,,0.0833,,,,,,,,0,,,0.0,3.0,,,,,0.0,,0.0,,,,,,,0.0157,135000.0,,1,,,0.0,,0,,0.9781,,,,0,2,1.0,0.0,,0.0,0.0,,,,,,,0.0,-851.0,,,-1646.0,,0.0,-9423.0,0.005084,,,0.2727272727272727,,,10538.415,,0,,,,,,,,,,10538.415,495000.0,1,0.2668,-306,0.0,,10538.415,-1644.0,10538.415,,36018.0,-16775,0.07276363636363636,0.1021187878635838,0.5462070705195184
1,,,0,,,,,,,,,,0,,,0.0,6.0,,,,,,,0.0,,,,,,,,40500.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-510.0,,,-8038.0,0.01885,,,0.25891829689298046,,,,,0,,,,,,,,,,,247500.0,0,0.2826111111111111,-727,,,,-609.0,,,22891.5,-8038,0.07317318757192175,0.0651096140026964,0.4822091852232648
0,,,0,,0.1667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.064,90000.0,,0,,,,,0,,0.9806,,,,0,2,,,,,,,,,,,,,,,,-131.0,,,-6419.0,0.014464,,,0.22314206339466022,,,,,0,,,,,,,,,,,333000.0,1,0.21035,-4272,,,,,,,18931.5,-21069,0.04693793303506678,0.4258928980051529,0.7109518909391596
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,56250.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-4497.0,0.025164,,,0.7452897686620558,,,,,0,,,,,,,,,,,126000.0,0,0.10872,-1558,,,,-991.0,,,12231.0,-8891,0.0810279036489387,0.6296742509538716,0.4186779227002563
0,,,0,,,,,,,,,,0,,,2.0,5.0,,,,,,,1.0,,,,,,,0.0804,33750.0,,0,,,,,1,,0.995,,,,1,2,,,,,,,,,,,,,,,,-1029.0,,,-6095.0,0.031329,,,0.21697621940635306,,,,,1,,,,,,,,,,,472500.0,1,0.14566666666666667,-4011,,,,-488.0,,,19665.0,-13507,0.031606202626858766,0.6863823354047934,0.3367524855586613
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0083,216000.0,,1,,,,,0,,,,,,0,3,,,,,,,,,,,,,,,,-1004.0,,,-3107.0,0.0105,,,0.2860207365033965,,,,,0,,,,,,,,,,,675000.0,1,0.15460416666666665,-3622,,,,,,,33394.5,-23444,0.04421999761649386,0.6363761710860439,0.0895486090571108
0,,,0,,0.475,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0414,45000.0,,0,,,,,0,,0.9935,,,,1,2,,,,,,,,,,,,,,,,-242.0,,,-4570.0,0.031329,,,0.23487042981288656,,,,,0,,,,,,,,,,,436500.0,1,0.16313333333333332,-907,,,,-3797.0,,,22023.0,-17432,0.03831519611680889,0.5298898341969072,0.7152556429027231
0,,,0,,,,,,,,,,0,,,,1.0,,,,,,,1.0,,,,,,,,117000.0,,0,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-1529.0,,,-4226.0,0.003813,,,0.13730968086061482,,,,,0,,,,,,,,,,,688500.0,1,0.28992307692307695,-4303,,,,,,,33921.0,-21959,0.03980924516643518,,0.5791153881313376
0,,,0,,,,,,,,,,0,,,,2.0,,,,,,,1.0,,,,,,,,45000.0,,1,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-149.0,,,-2409.0,0.00712,,,0.33093406138826836,,,,,0,,,,,,,,,,,252000.0,0,0.2103,-1453,,,,-385.0,,,18927.0,-8980,0.06959543310995284,,0.1662316105656121
0,,,0,,0.1667,,,,,,,,0,,,1.0,0.0,,,,,0.0,,0.0,,,,,,,0.0492,112500.0,,1,,,0.0,,0,,0.9816,,,,1,2,1.0,17.0,,0.0,17.0,,,,,,,17.0,-2527.0,,,-1249.0,,0.0,-13371.0,0.01885,,,0.13463299046798427,,,10716.21,,0,,,,,,,,,,10716.21,1395000.0,1,0.19652,-4213,0.0,,10716.21,,10716.21,,44217.0,-23533,0.02645807528676827,0.6363761710860439,0.6931440145837353
0,,0.0,0,0.0,0.1667,0.0,0.0,144000.0,,144000.0,,0.0,1,1.0,,0.0,3.0,1.0,1.0,1.0,11.0,,0.0,0.0,-380.0,,18.0,,0.0,0.0,0.0443,30000.0,0.0,0,,0.0,,,0,,0.9747,,,,1,2,,,,,,1.0,0.0,,,9440.64,,,,,,-380.0,-380.0,,-9721.0,0.02461,0.0,,0.26666666666666666,9440.64,1.0,,,1,-380.0,,0.0,,,18.0,,1.0,,,337500.0,1,0.1875,-691,,,,-473.0,,18.0,16875.0,-15673,0.05,0.3108182544189319,0.6019272106981407
0,,,0,,0.875,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0803,90000.0,,0,,,,,0,,0.996,,,,1,1,,,,,,,,,,,,,,,,-927.0,,,-829.0,0.072508,,,0.25,,,,,0,,,,,,,,,,,1800000.0,0,0.11,-4114,,,,-1566.0,,,49500.0,-14843,0.0275,0.4170996682522097,0.5979593944418736
0,,,0,,0.375,,,,,,,,0,,,0.0,4.0,,,,,,,3.0,,,,,,,0.1997,45000.0,,1,,,,,1,,0.994,,,,1,2,,,,,,,,,,,,,,,,-14.0,,,-112.0,0.026392,,,0.13333333333333333,,,,,1,,,,,,,,,,,675000.0,1,0.1993,-4407,,,,-2400.0,,,17937.0,-12084,0.026573333333333334,0.3556387169923543,0.4618516321522241
0,,,0,,,,,,,,,,0,,,0.0,5.0,,,,,,,2.0,,,,,,,,58500.0,,1,,,,,1,,,,,,1,3,,,,,,,,,,,,,,,,-493.0,,,-898.0,0.003069,,,0.15492789893933978,,,,,1,,,,,,,,,,,675000.0,1,0.3116153846153846,-584,,,,-1140.0,,,36459.0,-12434,0.0482779168156358,0.5744466170995097,0.6441262649035617
0,,,0,,0.1667,,,,,,,,0,,,1.0,0.0,,,,,,,0.0,,,,,,,0.0476,78750.0,,1,,,,,0,,0.9786,,,,1,2,,,,,,,,,,,,,,,,-1329.0,,,-9599.0,0.025164,,,0.5,,,,,0,,,,,,,,,,,315000.0,1,0.0962,-5131,,,,-8330.0,,,15151.5,-15483,0.0481,0.3123653692278984,0.5721069732570889
1,,,0,,0.1667,,,,,,,,1,,,0.0,0.0,,,,,,,0.0,,,,,,,0.073,333000.0,,0,,,,,0,,0.9712,,,,0,1,,,,,,,,,,,,,,,,-685.0,,,-2550.0,0.04622,,,0.37,,,,,1,,,,,,,,,,,900000.0,1,0.13513513513513514,-2844,,,,-3177.0,,,45000.0,-14956,0.05,0.4543210601605785,0.7317311310116339
0,,,1,,0.0,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0021,180000.0,,1,,,,,1,,0.9523,,,,0,2,,,,,,,,,,,,,,,,-1260.0,,,-3070.0,0.035792,,,0.16632569898375,,,,,1,,,,,,,,,,,945000.0,0,0.175775,-3954,,,,-1956.0,,,31639.5,-12701,0.029235899738868653,,0.5484663289328989
0,,,0,,,,,,,,,,0,,,0.0,6.0,,,,,,,0.0,,,,,,,,56250.0,,0,,,,,1,,,,,,1,2,,,,,,,,,,,,,,,,-1883.0,,,-5131.0,0.031329,,,0.12694995125121872,,,,,0,,,,,,,,,,,765000.0,0,0.26148,-2140,,,,,,,29416.5,-15597,0.03319487325316867,0.7106743858828587,0.2652563401861944
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,135000.0,,1,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-3393.0,,,-1109.0,0.01885,,,0.16160310277957338,,,,,0,,,,,,,,,,,675000.0,1,0.2454,-3531,,,,,,,33129.0,-19976,0.0396574014221073,0.3490552510751822,0.3656144779371423
0,,,1,,0.3333,,,,,,,,0,,,0.0,5.0,,,,,,,0.0,,,,,,,0.1014,22500.0,,0,,,,,1,,0.9831,,,,1,3,,,,,,,,,,,,,,,,-710.0,,,-1699.0,0.005002,,,0.1480078148126221,,,,,0,,,,,,,,,,,427500.0,1,0.33005,-1193,,,,-384.0,,,29704.5,-12666,0.04884997927890593,0.5370699579791587,0.5204093920388004
1,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,135000.0,,0,,,,,1,,,,,,1,1,,,,,,,,,,,,,,,,-488.0,,,-2639.0,0.072508,,,0.24,,,,,1,,,,,,,,,,,1125000.0,0,0.13441666666666666,-2486,,,,-1197.0,,,36292.5,-18960,0.03226,,0.7708336082453032
0,,,1,,0.25,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0417,30000.0,,1,,,,,1,,0.9891,,,,1,2,,,,,,,,,,,,,,,,-2.0,,,-4084.0,0.031329,,,0.37523452157598497,,,,,0,,,,,,,,,,,225000.0,1,0.26355,-4903,,,,-4784.0,,,23719.5,-14119,0.09889305816135084,0.7421816117614419,0.7024217584558751
0,,,0,,,,,,,,,,0,,,1.0,3.0,,,,,,,0.0,,,,,,,,76500.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-264.0,,,-330.0,0.030755,,,0.2864074398544376,,,,,0,,,,,,,,,,,495000.0,1,0.25491176470588234,-1517,,,,-556.0,,,39001.5,-18009,0.07300862591818856,0.1261005588362325,0.565601483974698
0,,,0,,0.3333,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0758,18000.0,,0,,,,,0,,0.9861,,,,1,3,,,,,,,,,,,,,,,,0.0,,,-6651.0,0.005002,,,0.05333333333333334,,,,,0,,,,,,,,,,,675000.0,0,0.8295,-1843,,,,,,,29862.0,-23745,0.04424,0.4543210601605785,0.4059194565651129
0,,,0,,,,,,,,,,0,,,3.0,1.0,,,,,,,0.0,,,,,,,,78750.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-223.0,,,-7458.0,0.035792,,,0.4396819215356205,,,,,1,,,,,,,,,,,324000.0,0,0.1314,-4709,,,,-4276.0,,,20695.5,-23104,0.05777420448978054,0.7969726818373722,0.3551256437854799
0,,,0,,0.2083,,,,,,,,0,,,0.0,1.0,,,,,,,0.0,,,,,,,0.1063,31500.0,,1,,,,,1,,0.9866,,,,1,3,,,,,,,,,,,,,,,,-1845.0,,,-6099.0,0.020713,,,0.07739167928888102,,,,,1,,,,,,,,,,,679500.0,1,0.37985714285714284,-3118,,,,,,,23931.0,-19587,0.029397782175590664,0.4866531565147181,0.1762564187301558
0,,,0,,0.0417,,,,,,,,0,,,0.0,3.0,,,,,,,0.0,,,,,,,0.0143,30000.0,,1,,,,,0,,0.9712,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-957.0,0.026392,,,0.3333333333333333,,,,,0,,,,,,,,,,,270000.0,1,0.19315,-2919,,,,-2194.0,,,17383.5,-10746,0.06438333333333333,0.5814837058057234,0.5246866954848461
0,,,0,,,,,,,,,,0,,,0.0,5.0,,,,,,,1.0,,,,,,,,87750.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-2490.0,,,-6361.0,0.00712,,,0.14233576642335766,,,,,0,,,,,,,,,,,1233000.0,1,0.19394871794871796,-1356,,,,-3330.0,,,34038.0,-17814,0.027605839416058393,0.4938628816996244,0.4252543142996381
0,,,0,,0.375,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.3866,78750.0,,1,,,,,0,,0.9975,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-1774.0,0.018634,,,0.2752091589608102,,,,,1,,,,,,,,,,,472500.0,1,0.13051428571428572,-5725,,,,-879.0,,,20556.0,-13311,0.035918726803799456,0.2115507642052577,0.6172935938565091
0,,,0,,,,,,,,,,0,,,0.0,4.0,,,,,,,0.0,,,,,,,,67500.0,,1,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,-2410.0,,,-1133.0,0.0196889999999999,,,0.29667721518987344,,,,,1,,,,,,,,,,,360000.0,1,0.08986666666666666,-3536,,,,-270.0,,,12132.0,-12255,0.02666139240506329,0.25533177083329,0.6385883839883059
0,,,0,,0.6667,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.1557,75000.0,,1,,,,,1,,0.9975,,,,1,1,,,,,,,,,,,,,,,,-882.0,,,-1538.0,0.04622,,,0.125,,,,,1,,,,,,,,,,,1800000.0,0,0.22058,-4765,,,,-326.0,,,49630.5,-14864,0.0275725,0.2405414172860865,0.7473131767035125
0,,,1,,0.0417,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0097,67500.0,,1,,,,,0,,0.9851,,,,0,2,,,,,,,,,,,,,,,,0.0,,,-12670.0,0.010966,,,0.09631437010401953,,,,,0,,,,,,,,,,,585000.0,1,0.33686666666666665,-2767,,,,-1352.0,,,22738.5,-19353,0.03244510080904071,0.7675231046555077,0.2842355289757812
0,,,0,,,,,,,,,,0,,,0.0,0.0,,,,,,,0.0,,,,,,,,56250.0,,0,,,,,0,,,,,,0,2,,,,,,,,,,,,,,,,-1509.0,,,-2254.0,0.018634,,,0.20751365439845942,,,,,0,,,,,,,,,,,468000.0,1,0.15776,-2294,,,,,,,17748.0,-20213,0.032737354117900956,0.6940926425266661,0.4880699151893906
0,,,0,,,,,,,,,,0,,,,0.0,,,,,,,0.0,,,,,,,,67500.0,,0,,,,,0,,,,,,1,2,,,,,,,,,,,,,,,,0.0,,,-3420.0,0.016612,,,1.1771630370806356,,,,,0,,,,,,,,,,,99000.0,0,0.09243333333333334,-2901,,,,-4127.0,,,12478.5,-19353,0.10880910339415342,,0.2479500438156235
